review_id,rating,review,Clean_Text,label,label_lexicon,lex_score
Ci9DQUlRQUNvZENodHljRjlvT2kxdVdWWm1NVTFhYkRWMVZ6Wk5aa2R2TWpadWEyYxAB,5,Pelayanannya luar biasa. Rendra banyak membantu dalam pengelolaan acara. Makanannya sangat enak. Kamarnya nyaman.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah,layan bantu kelola acara makan enak kamar nyaman mewah,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xWSlEweGxRMnAyY0hOcVZrRlBVMU15V1RGSWJuYxAB,5,"Ibu Naswa. Ini adalah hotel yang sangat bagus dengan pelayanan yang ramah, tetapi saya rasa mereka bisa menambahkan es krim ke menu, anak-anak pasti akan menyukainya. 👍Kamar: 5Layanan: 5Lokasi: 5",naswa hotel bagus layan ramah krim menu suka,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xoa01WVndabHBuWDNRMFRteE9iR0Z0YkV4WlFrRRAB,5,"hotel nya bersih,zahraKamar: 5Layanan: 5Lokasi: 5",hotel bersih,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNtd3JyQzZnRRAB,5,"Alana Yogyakarta adalah tempat yang tepat untuk rapat! Ruangannya sejuk, kursinya nyaman, dan semuanya berjalan lancar. Suasananya modern, membuat pekerjaan terasa lebih fokus dan tidak terlalu stres.Jenis perjalananBisnisGrup perjalananTemanKamar: 4Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah",alana yogyakarta rapat ruang sejuk kursi nyaman jalan lancar suasana modern kerja fokus stres mewah pandang indah,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2xCUVpUSlhaRXMzYURVMFozUXhNbkpYVkdKVmFVRRAB,5,"Toiletnya sangat bersih dan wangi

Terimakasih pak bowo dan mbak zahrahKamar: 5Layanan: 5Lokasi: 5",toilet bersih wangi terimakasih,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSURkbVk3SzJnRRAB,5,Oke mantap!!Jenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah,mantap pandang indah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25CamFUWnZWVkpyUlZSNWJXeHNiQzAzUTA5b1NIYxAB,5,"Mantap
Service termantap asa & NoveliaKamar: 5Layanan: 5Lokasi: 5",mantap service,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tkb2JDMW9lWFpsTTJkcFRWSkxObGRQUmxoclMwRRAB,5,Terimakasih mba Asa. Atas pelayanan yg primaKamar: 5Layanan: 5Lokasi: 5,terimakasih layan prima,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2t0ME0zWnJURzl5YVdZeGNGRlNYMUowUmtGM2VWRRAB,5,"Lokasi ini sangat cocok untuk liburan keluarga maupun perjalanan bisnis. Terima kasih, Asa, atas bantuanmu!",lokasi cocok libur keluarga jalan bisnis terimakasih bantu,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2tWWVZtZFlhRFJ0UlhKYWFGTk5WMHAwTFROeVVFRRAB,5,BekerjaKamar: 5Layanan: 5Lokasi: 5,kerja,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21aRVRFVlBSVUo2VG5nMGRtSjBaRkZYT0doNlJuYxAB,5,Terima kasih Kak Asha atas sambutan hangatnya.Jenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5,terimakasih asha sambut hangat,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pkTWMwSlBSWGRJVkU1dFdWQkdSVko2T0hsM2JIYxAB,5,BekerjaKamar: 5Layanan: 5Lokasi: 5,kerja,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25Sd05FTTFWbk15VkdsdldGUnpUR1JKWmtscVdrRRAB,5,Asa dan icha sangat membantu selama menginapKamar: 5Layanan: 5Lokasi: 5,bantu inap,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xOQ1kyOVZVWFZxUm1FMlUwa3pkbU5uVWkxSmNsRRAB,5,"Firman, Asa, Icha, chealsi.. semua pelayanannya mantapKamar: 5Layanan: 5Lokasi: 5",chealsi layan mantap,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2s0d1VXdGFkMFJsWTJGbGNrcGhSVWxHYTNwNGJXYxAB,5,"Hotelnya kerenn,bersih,pelayanan oke mantapJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5KamarKamar bersih rapiSorotan hotelRomantis",hotel keren bersih layan mantap kamar rapi romantis,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21wR2QxaEJTRU5IWDJjNU4yMHdaakJrZWpKTFFrRRAB,5,Mantab servis dan variasi menunya..(ASA)Kamar: 5Layanan: 5Lokasi: 5,bagus servis variasi menu,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2twS1EyUkhWa1pOUkhJdFprNWlSekZSUlY5dFUxRRAB,5,Mantap (asa),mantap,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2toQ1EyZFdkbkppVlVRMVprRTRWMWsxTFZkcWJsRRAB,5,"Terimakasih mas koko housekeeping sudah clean up roomJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Tenang, Cocok untuk anak-anak",terimakasih housekeeping clean room mewah tenang cocok,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2podlFteDJjVUZZYm1GdFZrWnNNazB4T0cxRU5YYxAB,5,"Kebersihannya Ok, stafnya ramah Arista n Putri. Thank u yaKamar: 5Layanan: 5Lokasi: 5",bersih staf ramah arista thank,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21KSVVYTlBVRUpMU0VKcU5FOURVMDh0Y2paSmIzYxAB,5,"bersih dan harum
house keeping CeisyaJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Berteknologi tinggi",bersih harum house keeping mewah pandang indah romantis tenang teknologi,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2pWTlVtbFdlVUZOYjBKNFRrVnhhMk0zUTJJMGVVRRAB,5,Terimaksih mas roy.. Pelayanan ok..Kamar: 5Layanan: 5Lokasi: 5,terimaksih layan,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2s0MllsbENNbGR1VkRKb1RXZGpOak0xVUUxMWIzYxAB,5,Mantap atas pelayanan Mas OktoKamar: 5Layanan: 5Lokasi: 5,mantap layan okto,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tKd2RERlNTbWhtV0RCT1oyZHJSVFZxYURGQ2VWRRAB,5,Mantap utk servis room buat ananda okto...Kamar: 5Layanan: 5Lokasi: 5,mantap servis room ananda okto,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xsWmRtODVVM050TUhaWmFuRlJUVTVoYjFOWlEyYxAB,5,Sangat menyenangkan apalagi semua menunya... Mantap...Kamar: 5Layanan: 5Lokasi: 5,senang menu mantap,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21WS1dsVmlSSEptVmxWRWQwMDFaRzR6T1d0NGQxRRAB,4,Pelayanannya bagus dan mba sifat murah senyumJenis perjalananBisnisGrup perjalananTemanKamar: 4Layanan: 4Lokasi: 5Makanan & minumanMantaffDetail pentingWowSorotan hotelHarga terbaik,layan bagus sifat murah senyum mantaff harga,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25kcWFFdzJTa1JJZUhSR1VsWmFNMUV6VTFwWlZHYxAB,5,"Hotel terbaik yang bersih rapi nyaman
Novelia asa terbaikKamar: 5Layanan: 5Lokasi: 5",hotel bersih rapi nyaman,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2psNFZGWlhjbmh4T1VNNVdXSTVXVlp1VVhOQ2RrRRAB,5,novelia dan asaJenis perjalananBisnisKamar: 5Layanan: 5Lokasi: 5Sorotan hotelHarga terbaik,harga,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2t0a1YzQm1PVGhUYVRsbWVESlBRa3BDYzNGWmFGRRAB,5,"Terimakasih icha, sudah melayami dengan bajkKamar: 5Layanan: 5Lokasi: 4",terimakasih layam bajk,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2pKbllrMUdibEJPTVhoS1IwbEVSVlJMZWsxRGNtYxAB,5,Terimakasih untuk mba asa atas pelayananyya dan mas franss untuk kamar yang nyaman dan bersihKamar: 5Layanan: 5Lokasi: 5,terimakasih pelayananyya franss kamar nyaman bersih,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2tWTGVGWTFRelo1VGtSbFYzQkdjR3hWTnkxcFJtYxAB,4,BEKERJAJenis perjalananLiburanGrup perjalananTemanKamar: 4Layanan: 5Lokasi: 4,bekerjajenis jalan libur,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2t3NWNFSkNWRWgxUTBOUk1XbzBYMEZIWWpOME4yYxAB,5,"Secara keseluruhan, tempat ini adalah tempat yang bagus untuk menginap di Yogyakarta, dan terima kasih atas pengalaman pelanggan yang luar biasa dari Mbak Asa.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Harga terbaik",bagus inap yogyakarta terimakasih alam langgan mewah harga,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2tOQ2NHVldURVZOT1daMFgzVmlTRGRLTjBGM1dGRRAB,5,"Hotel keren, breakfastnya bagus dan terima kasih AsaJenis perjalananBisnisGrup perjalananPasanganKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Cocok untuk anak-anak",hotel keren breakfastnya bagus terimakasih mewah cocok,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2tadldYZEpaM3BmT1RWM2FHaFlhMkpYU21kNlgxRRAB,5,"Ok
Trima kasih Asa dan ChelsiJenis perjalananBisnisGrup perjalananTunggalKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah",trima pandang indah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xaV2RHNXVabGRIY1Rjd05WVmljVWRLWmpkSFMxRRAB,5,Hotelnya sangat bagus khusus nya mba asaKamar: 5Layanan: 5Lokasi: 5,hotel bagus khusus,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tOa1dGWTRPWGRqVDBSU09HRTFjbWwwYnpGemIzYxAB,5,Hotelnya sangat recomend khusus nya mba AsaKamar: 5Layanan: 5Lokasi: 5,hotel recomend khusus,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2t0UVNsZEJOemd5VldaRU1Vc3RkVEZrYzB4RVkzYxAB,5,"Hotel nya bagus, bersih, nyaman, pelayanan bagus, ballroom luas area nya bersih, mas HaryKamar: 5Layanan: 5Lokasi: 5",hotel bagus bersih nyaman layan ballroom luas area,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2tZeVpWOHlWaTEwVkdSWGNEYzVMWEp4YTJrNWRuYxAB,5,Mr bagya sangat membantu pelayanan di swiming pool dan ramahJenis perjalananBisnisGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5KamarBersihAktivitas di sekitarFasilitas olahraga bagusKeamananBagusMakanan & minumanEnakDetail pentingPasword wifi yg diberikan tdk bisa dipakaiSorotan hotelCocok untuk anak-anak,bantu layan swiming banget ramah kamar bersih fasilitas olahraga bagus enak pasword wifi pakai cocok,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2pZeldsUlpWREppWm1oR1MyaDVjRGRuV1cwelpWRRAB,5,"le papito nyamann,, ada live musik nya ~ fatinKamar: 5Layanan: 5Lokasi: 5",papito nyamann live musik,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2t4SVJIVmtaRU5qYUZkMFNqQkhXVVk0VXpOT09HYxAB,4,"tempatnya rekomend banget, le pappito nya cocok buat nongkrong",rekomended banget pappito cocok nongkrong,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT201MU0xZHVjVVU0UzFVMk1VNDBYMFZuVmpoU05VRRAB,5,Tempatnya asik buat nugas rapat atau buat bersantay.Kamar: 5Layanan: 5Lokasi: 5,asik nugas rapat bersantay,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2toamRsZzViM1F3Y0RkRU1XWkhMV3R2VVd0aVJuYxAB,5,"Tempat yang bagus dan nyaman, ""le papito"" terbaik.",bagus nyaman papito,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2w5MlNHbHRRVWxtYldOMGVHNWhYMnRmTldGekxWRRAB,5,Chelsi dan Adel adalah staf yang sangat baik.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 4Sorotan hotelHarga terbaik,staf harga,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2sxdVZHaEViVkZ0VDNsa1RHaGZVeTB3VUZSYVZuYxAB,5,"Mereka punya kopi yang benar-benar enak, barista Firman dan asistennya Vermas sangat ramah dan bersedia membantu saya dengan kopi saya.Jenis perjalananBisnisGrup perjalananKeluargaKamar: 4Layanan: 5Lokasi: 4Sorotan hotelMewah, Pemandangan yang indah, Tenang",kopi enak barista asisten vermas ramah sedia bantu mewah pandang indah tenang,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT210QmJWSkxSazVoUW5wbWNtUkdkMVZZU1dKNFVHYxAB,5,Nyaman dan perfeksionisKamar: 4Layanan: 5Lokasi: 4,nyaman perfeksionis,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2kxUkxYY3RjR1ZMVFVOaGFGTnNUa2RJTTJwR1NWRRAB,5,Kak Adel..  staffnya ramah bangett🥰🥰Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah,staff ramah banget mewah,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21sNVVrMDJaV1poTW5kTFVGWjBVREppVmpGSmNtYxAB,5,Ballroomnya luas bersih mas pinasti 👍👍👍Kamar: 5Layanan: 5,ballroomnya luas bersih,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tkWk56aE1Oa1ZRUm5KcmJXZG1jbXRqZFcxM1FsRRAB,5,Mb fiska baik ramah hotelnya juga bersihKamar: 5Layanan: 5Lokasi: 5,ramah hotel bersih,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT205SlJqWTFSMWR3VUd4WFpUZHhlV3M0VEVSVk5sRRAB,5,"Tempatnya nyaman,bersih pelayanan ramah..(harun)Kamar: 5Layanan: 5Lokasi: 5",nyaman bersih layan ramah,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2s5MmFWbFlTV0Z2VlRVeGQxbDNUemxPWWxaVVFVRRAB,5,asa dan nasywa pelayanannya bagus dan memuaskanKamar: 5Layanan: 5Lokasi: 5,layan bagus puas,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tsdk5FVk5aMVpGT1VkZmRuTkxPV0Z3WXpCV1JuYxAB,5,"Pelayanan atas nama Nasywa dan adel
Untuk makanan enakJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Tenang, Cocok untuk anak-anak",layan makan enak mewah pandang indah tenang cocok,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tsallYRlZaVlpxVkd3d1lURnRhSGx5YTJ4UU9VRRAB,5,"Nasywa dan chelsi
Experience menginap di hotel ini baik dan pelayanan juga baikKamar: 5Layanan: 5Lokasi: 5",experience inap hotel layan,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT201dVEydFVNM2h2VFZGUlJqVnlaMjFKUWxoa1kyYxAB,5,"Trims kak Checkibg & nasywa, atas mendengarkan masukan kamiKamar: 5Layanan: 5Lokasi: 5",trims checkibg dengar masuk,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tweE9YaFlhakZhVG5wS1MxOTRaRkpNY1Zkd1oxRRAB,5,Nasywa & chelsi top pelayanan dan recommend tempat menginapJenis perjalananLiburanGrup perjalananPasanganKamar: 5Layanan: 5Lokasi: 5,bagus layan recommend inap,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21kU1duWkxZbmRCU1RoMFdERlJkV3B1VVdacFdFRRAB,5,"Pelayanan sangat baik
Terima kasih Bu NasywaJenis perjalananLiburan",layan terimakasih,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUNBMVptMWFREAE,5,"Hotelnya bersih, pelayanannya bagus. Fajar dan fortunKamar: 5Layanan: 5Lokasi: 5",hotel bersih layan bagus fajar fortun,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25sWWFtOVBhMFEwWTJFd1ZVVjJZVVk0TjJaUlEyYxAB,5,Hotelnya bersih dan pelayanan Ok.. fajar & fortuneKamar: 5Layanan: 5Lokasi: 5,hotel bersih layan fajar fortune,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21Ka1IySkRSVlJYVDIxM1FuQkhkVkZZUm1OS01GRRAB,5,"Pelayanan baik (mas rendra)
Ruang Kamar Baik
Hotel nyamanKamar: 5Layanan: 5Lokasi: 5",layan ruang kamar hotel nyaman,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tsSFEzY3llRlZsVkY5UFFXaDJkRzVXYTJOU1dGRRAB,5,"Sudah bagus pelayanannya, nyaman ruanganya, mas rendra helpful bgt",bagus layan nyaman ruanganya helpful banget,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2psVFYyNVpOMkl4VmtkdVZFYzRRMnQwTFRKSVQxRRAB,5,"Mas Rendra sangat helpful..
makanan cita rasa enakJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Harga terbaik",helpful makan cita enak pandang indah harga,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pCd1FYWlBaRTgzWlZKTFRXRlBTMVo2VEROMFJXYxAB,5,"Sebuah perjalanan, tempat, dan kenangan.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",buah jalan kenang mewah pandang indah romantis tenang cocok harga teknologi,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21adFJGSkZkVGR0VWxkNk1VSXlPVjkxUkROUGNtYxAB,5,Hotel nya bagus.bersih.nyaman.pelayanan bagus..fajarKamar: 5Layanan: 5Lokasi: 5,hotel bagus bersih nyaman layan fajar,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25kRlFqTnJSWGx6Ykhsa1NXOU1NRjlRVUdKRmJIYxAB,5,Asa dan Nasywa... terima kasih,terimakasih,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21OcVRHMUNaalY0WVhCVFEyUmlNMGhRTm5oRVYxRRAB,5,Asa dan Nasywa sangat membantu dan ramah. Terima kasihhJenis perjalananBisnisKamar: 5Layanan: 5Lokasi: 5,bantu ramah terimakasih kasihh,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21sdE9WTmZMV0l3TTJGdFgzSTRNRkJpTURWRWFXYxAB,5,Terima kasih atas semua pelayannya di hotel ini. ASA & NASYWAKamar: 5Layanan: 5Lokasi: 5,terimakasih layan hotel nasywakamar,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2tjM1NXcEthRVJFUm1aWFZHcGFTMVV0ZWpSTWRrRRAB,5,"Ramah sekali mba NASYWA dan ASAJenis perjalananBisnisGrup perjalananTunggalKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",ramah asajenis jalan bisnis mewah pandang indah romantis tenang cocok harga teknologi,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT201U1YxUXlOVGhaWmxKcVMwRmxVMjVOT1ZocFNuYxAB,5,"Kami mengadakan acara besar di sini selama beberapa hari, Ibu Nasywa sangat membantu kami. Kami juga sangat menikmati menginap di sini.Jenis perjalananBisnisKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Harga terbaik, Berteknologi tinggi",acara bantu nikmat inap mewah pandang indah harga teknologi,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2xOZlVtcDZibWRuTVcwd2VWVTNOM2M1VVhsMVptYxAB,5,Asa sangat bagus dan hotelnya recomendKamar: 5Layanan: 5Lokasi: 5,bagus hotel recomend,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT214aGEyOXhlSFJYY21GWFYwbHhZbmhSZEdGWmIzYxAB,5,Hotel nya sangat recomend utk mba Asa pelayanannya best,hotel recomend layan,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tnMmNVVlhjMVp4TlhSTFRGVk1kSGRxY25oNmNGRRAB,5,"Asa.. pelayan memuaskan.
Ramah
Bersih.  Pelayanan lingkunganJenis perjalananBisnis",layan puas ramah bersih lingkung,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21kalFWQnJSMFpLYmpOSWFWOXVaVlJrWVVVMFpXYxAB,5,Suasana nyaman....,suasana nyaman,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2kwd01tSm9OMTg1TnpoU04wSlJSR1ZoYUhsUFgyYxAB,5,"pelayanan mba nisa sangat baik dan ramahJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Tenang, Harga terbaik",layan ramah pandang indah tenang harga,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT210NE16SndOVlZpY25odlVWcDFOMkpCZUdKNU1GRRAB,5,"Pelayanan yang ramah oleh mbak adelJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 4KamarAda family room-nyaAktivitas di sekitarTenang dan nyamanKeamananMenyenangkan dan ramahArea untuk berjalan kakiTersediaMakanan & minumanEnakDetail pentingNyaman dan tenang untuk bisnis dan liburanSorotan hotelPemandangan yang indah, Tenang, Berteknologi tinggi",layan ramah kamar family room tenang nyaman senang sedia enak bisnis libur pandang indah teknologi,positif,positif,5
Ci9DQUlRQUNvZENodHljRjlvT2tZd1V6Tk9RMUpXTFVWaGQwRk1aMlJoVkVzdGVVRRAB,5,"makanan yg disajikan enak,pelayanan baik dari waiters idriKamar: 5Layanan: 5Lokasi: 5",makan saji enak layan waiters idri,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21SUVRXOXBWVXc0ZW01SFRHMTFaR1owT1RkMGVrRRAB,5,"ALFI - FO hotel
pelayanan bagus banget ramah dan informatifKamar: 5Layanan: 5Lokasi: 5",hotel layan bagus banget ramah informatif,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25GckxXcG5hV05wUzBsQlkyaFpkVnB2WlRsdVMzYxAB,5,"Lingkungan asri dan enak . Secara fasilitas sesuai dan baik .
By ikaKamar: 5Layanan: 5Lokasi: 5",lingkung asri enak fasilitas sesuai,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xOU2VrVnhSMnRzWW1wRmRtOVVObGRPUkRGck9XYxAB,5,Lingkungannya bagus dan masjidnya luas. By ikaJenis perjalananBisnisGrup perjalananTunggalLayanan: 5Lokasi: 5,lingkung bagus masjid luas,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pab2QxVkZVVU0wZDBaRVRYVTNhRGhyVVVWUmFtYxAB,5,Hotelnya bersih terimakasih mba arystaKamar: 5Layanan: 5Lokasi: 5,hotel bersih terimakasih arysta,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2swNGJVeG9OREUxWkZOaFJVVTJUMXB5WTI1SU1VRRAB,5,Mbak fiska mantap baikKamar: 5Layanan: 5Lokasi: 5,mantap,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2tOMlJ6ZzBMVVoxTTJKb2F6Z3RUM1YwZDJaS01XYxAB,5,"Hotel luas, bersih dan nyaman
ika housekeepingKamar: 5Layanan: 5Lokasi: 5",hotel luas bersih nyaman housekeeping,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21waVpGVkZWMFpxTUVJd2FucDZkV0ZYUjNCUGIyYxAB,5,Mbak fiskal baik pengarahannya dan hotelnya bagus bersih semoga ramai selaluKamar: 5Layanan: 5Lokasi: 5,fiskal arah hotel bagus bersih moga ramai,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xOd1pWOWlSVTV4V0d4TVZWTnpYME51WlZoUVpuYxAB,5,"Hotelnya luas dan bersih
Staff nya ramah ika housekeepingJenis perjalananBisnisKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah",hotel luas bersih staff ramah housekeeping mewah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2tOb0xYcE5kMUpKTkhnemNrMHRSR2d3WjI5eVRIYxAB,5,Hotelnya bersih dan rapih terimakasih arystaKamar: 5Layanan: 5Lokasi: 5,hotel bersih rapih terimakasih arysta,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pOVVRtMUlhVVZDTW00M1IwWkZWa2h5WTJGR09YYxAB,5,Mbak fiska mantap cantik pengarahanya cocok hotenya semoga ramai terusKamar: 5Layanan: 5Lokasi: 5,mantap cantik pengarahanya cocok hotenya moga ramai,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT21ORmVWSjBaekY1U25sWVJWTXRiSGt3VFY5UVRVRRAB,5,Hotel nya bagus pelayanan staf stafnya bagus  contohnya mbak fiska bagus pengarahanyaKamar: 5Layanan: 5Lokasi: 5,hotel bagus layan staf contoh pengarahanya,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21sT1h6SjZObGhITFhreU5rcEtiVm8xTkdGaU1sRRAB,5,Pelayanan pegarahan parkiran nya oleh MBK fiska cukup bagusKamar: 5Layanan: 5Lokasi: 5,layan garah parkir bagus,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21oa1RHbzVPVlJJWkZSUGJ6RjVWbXBMUjBkaGNrRRAB,5,Happy menginap di alana palagan. Terimakasih novelia.Jenis perjalananBisnisKamar: 5Layanan: 5Lokasi: 5,happy inap alana palagan terimakasih,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2tKb1RGRjBkV2c1TFVjMU1IVm9VRVZ1ZFc5UVQyYxAB,5,"Pelayanan nya bagus, makanan nya variatif, karyawan nya ramahJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelHarga terbaik",layan bagus makan variatif karyawan ramah harga,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2pST1FuRkVRak5SUlhSVU1HTmlOSFEzV1ZwcGJuYxAB,5,"Bagus

NoveliaJenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5KamarBerisik banget di 505Aktivitas di sekitarAmanKeamananAmanMakanan & minumanEnakSorotan hotelMewah",bagus kamar berisik banget aman enak mewah,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25Sd1V5MXdRemhQTjAxVE0wSnVXR2x4WWtWdVZYYxAB,5,"Novelia
Pelayanannya bagus
NyamanKamar: 5Layanan: 5Lokasi: 5",layan bagus nyaman,positif,positif,1
